Noun,NounCategory,Language1,Language2,Distance,Adjectives1,Adjectives2
chef,Human Roles,ES # Spanish,ZH # Mandarin,0.022589505,famous;great;young;old;talented;professional;creative;new;local;popular,great;famous;young;old;new;talented;skilled;local;top;creative
chef,Human Roles,FA # Persian,FR # French,0.016605496,great;famous;young;old;talented;new;professional;creative;top;local,great;famous;young;old;good;new;local;top;creative;talented
chef,Human Roles,FA # Persian,GA # Irish,0.06821561,great;famous;young;old;talented;new;professional;creative;top;local,good;great;young;old;new;famous;real;true;creative;top
chef,Human Roles,FA # Persian,HE # Hebrew,0.032734454,great;famous;young;old;talented;new;professional;creative;top;local,great;famous;young;old;new;real;talented;local;creative;good
chef,Human Roles,FA # Persian,HI # Hindi,0.020511925,great;famous;young;old;talented;new;professional;creative;top;local,great;famous;young;old;new;talented;local;popular;creative;skilled
chef,Human Roles,FA # Persian,IT # Italian,-1.1920929e-07,great;famous;young;old;talented;new;professional;creative;top;local,famous;great;young;old;talented;professional;new;creative;local;top
chef,Human Roles,FA # Persian,JA # Japanese,0.016605496,great;famous;young;old;talented;new;professional;creative;top;local,young;old;great;famous;new;top;local;good;creative;talented
chef,Human Roles,FA # Persian,KO # Korean,0.015349686,great;famous;young;old;talented;new;professional;creative;top;local,famous;great;young;old;talented;professional;new;top;skilled;creative
chef,Human Roles,FA # Persian,LV # Latvian,0.014337599,great;famous;young;old;talented;new;professional;creative;top;local,good;great;young;old;famous;new;talented;local;professional;creative
chef,Human Roles,FA # Persian,PL # Polish,0.03720653,great;famous;young;old;talented;new;professional;creative;top;local,good;great;young;old;famous;new;talented;creative;popular;skilled
chef,Human Roles,FA # Persian,PS # Pashto,0.016605496,great;famous;young;old;talented;new;professional;creative;top;local,great;famous;young;old;good;new;talented;top;local;creative
chef,Human Roles,FA # Persian,PT # Portuguese,0.020511925,great;famous;young;old;talented;new;professional;creative;top;local,young;old;great;famous;new;talented;local;popular;creative;skilled
chef,Human Roles,FA # Persian,RU # Russian,0.0390296,great;famous;young;old;talented;new;professional;creative;top;local,good;great;young;old;famous;new;real;talented;creative;skilled
chef,Human Roles,FA # Persian,SQ # Albanian,0.015349686,great;famous;young;old;talented;new;professional;creative;top;local,famous;great;young;old;talented;professional;creative;new;top;skilled
chef,Human Roles,FA # Persian,SW # Swahili,-1.1920929e-07,great;famous;young;old;talented;new;professional;creative;top;local,young;old;great;famous;talented;new;professional;top;local;creative
chef,Human Roles,FA # Persian,TH # Thai,0.03902954,great;famous;young;old;talented;new;professional;creative;top;local,good;great;young;old;famous;new;talented;real;creative;skilled
chef,Human Roles,FA # Persian,TR # Turkish,-1.1920929e-07,great;famous;young;old;talented;new;professional;creative;top;local,famous;great;young;old;talented;professional;new;creative;top;local
chef,Human Roles,FA # Persian,UR # Urdu,0.024173737,great;famous;young;old;talented;new;professional;creative;top;local,famous;great;young;old;skilled;talented;new;popular;creative;professional
chef,Human Roles,FA # Persian,VI # Vietnamese,0.011719525,great;famous;young;old;talented;new;professional;creative;top;local,young;old;great;famous;talented;new;professional;skilled;creative;local
chef,Human Roles,FA # Persian,ZH # Mandarin,0.008530796,great;famous;young;old;talented;new;professional;creative;top;local,great;famous;young;old;new;talented;skilled;local;top;creative
chef,Human Roles,FR # French,GA # Irish,0.042312443,great;famous;young;old;good;new;local;top;creative;talented,good;great;young;old;new;famous;real;true;creative;top
chef,Human Roles,FR # French,HE # Hebrew,0.018106401,great;famous;young;old;good;new;local;top;creative;talented,great;famous;young;old;new;real;talented;local;creative;good
chef,Human Roles,FR # French,HI # Hindi,0.024814963,great;famous;young;old;good;new;local;top;creative;talented,great;famous;young;old;new;talented;local;popular;creative;skilled
chef,Human Roles,FR # French,IT # Italian,0.016605496,great;famous;young;old;good;new;local;top;creative;talented,famous;great;young;old;talented;professional;new;creative;local;top
chef,Human Roles,FR # French,JA # Japanese,0.0,great;famous;young;old;good;new;local;top;creative;talented,young;old;great;famous;new;top;local;good;creative;talented
chef,Human Roles,FR # French,KO # Korean,0.034530222,great;famous;young;old;good;new;local;top;creative;talented,famous;great;young;old;talented;professional;new;top;skilled;creative
chef,Human Roles,FR # French,LV # Latvian,0.014997005,great;famous;young;old;good;new;local;top;creative;talented,good;great;young;old;famous;new;talented;local;professional;creative
chef,Human Roles,FR # French,PL # Polish,0.023204088,great;famous;young;old;good;new;local;top;creative;talented,good;great;young;old;famous;new;talented;creative;popular;skilled
chef,Human Roles,FR # French,PS # Pashto,0.0,great;famous;young;old;good;new;local;top;creative;talented,great;famous;young;old;good;new;talented;top;local;creative
chef,Human Roles,FR # French,PT # Portuguese,0.024814963,great;famous;young;old;good;new;local;top;creative;talented,young;old;great;famous;new;talented;local;popular;creative;skilled
chef,Human Roles,FR # French,RU # Russian,0.027655363,great;famous;young;old;good;new;local;top;creative;talented,good;great;young;old;famous;new;real;talented;creative;skilled
chef,Human Roles,FR # French,SQ # Albanian,0.034530222,great;famous;young;old;good;new;local;top;creative;talented,famous;great;young;old;talented;professional;creative;new;top;skilled
chef,Human Roles,FR # French,SW # Swahili,0.016605496,great;famous;young;old;good;new;local;top;creative;talented,young;old;great;famous;talented;new;professional;top;local;creative
chef,Human Roles,FR # French,TH # Thai,0.027655303,great;famous;young;old;good;new;local;top;creative;talented,good;great;young;old;famous;new;talented;real;creative;skilled
chef,Human Roles,FR # French,TR # Turkish,0.016605496,great;famous;young;old;good;new;local;top;creative;talented,famous;great;young;old;talented;professional;new;creative;top;local
chef,Human Roles,FR # French,UR # Urdu,0.0421381,great;famous;young;old;good;new;local;top;creative;talented,famous;great;young;old;skilled;talented;new;popular;creative;professional
chef,Human Roles,FR # French,VI # Vietnamese,0.03433466,great;famous;young;old;good;new;local;top;creative;talented,young;old;great;famous;talented;new;professional;skilled;creative;local
chef,Human Roles,FR # French,ZH # Mandarin,0.01391077,great;famous;young;old;good;new;local;top;creative;talented,great;famous;young;old;new;talented;skilled;local;top;creative
chef,Human Roles,GA # Irish,HE # Hebrew,0.029098988,good;great;young;old;new;famous;real;true;creative;top,great;famous;young;old;new;real;talented;local;creative;good
chef,Human Roles,GA # Irish,HI # Hindi,0.0839178,good;great;young;old;new;famous;real;true;creative;top,great;famous;young;old;new;talented;local;popular;creative;skilled
chef,Human Roles,GA # Irish,IT # Italian,0.06821561,good;great;young;old;new;famous;real;true;creative;top,famous;great;young;old;talented;professional;new;creative;local;top
chef,Human Roles,GA # Irish,JA # Japanese,0.042312443,good;great;young;old;new;famous;real;true;creative;top,young;old;great;famous;new;top;local;good;creative;talented
chef,Human Roles,GA # Irish,KO # Korean,0.08444536,good;great;young;old;new;famous;real;true;creative;top,famous;great;young;old;talented;professional;new;top;skilled;creative
chef,Human Roles,GA # Irish,LV # Latvian,0.05743736,good;great;young;old;new;famous;real;true;creative;top,good;great;young;old;famous;new;talented;local;professional;creative
chef,Human Roles,GA # Irish,PL # Polish,0.064338624,good;great;young;old;new;famous;real;true;creative;top,good;great;young;old;famous;new;talented;creative;popular;skilled
chef,Human Roles,GA # Irish,PS # Pashto,0.042312443,good;great;young;old;new;famous;real;true;creative;top,great;famous;young;old;good;new;talented;top;local;creative
chef,Human Roles,GA # Irish,PT # Portuguese,0.0839178,good;great;young;old;new;famous;real;true;creative;top,young;old;great;famous;new;talented;local;popular;creative;skilled
chef,Human Roles,GA # Irish,RU # Russian,0.038202107,good;great;young;old;new;famous;real;true;creative;top,good;great;young;old;famous;new;real;talented;creative;skilled
chef,Human Roles,GA # Irish,SQ # Albanian,0.08444536,good;great;young;old;new;famous;real;true;creative;top,famous;great;young;old;talented;professional;creative;new;top;skilled
chef,Human Roles,GA # Irish,SW # Swahili,0.06821561,good;great;young;old;new;famous;real;true;creative;top,young;old;great;famous;talented;new;professional;top;local;creative
chef,Human Roles,GA # Irish,TH # Thai,0.038202107,good;great;young;old;new;famous;real;true;creative;top,good;great;young;old;famous;new;talented;real;creative;skilled
chef,Human Roles,GA # Irish,TR # Turkish,0.06821561,good;great;young;old;new;famous;real;true;creative;top,famous;great;young;old;talented;professional;new;creative;top;local
chef,Human Roles,GA # Irish,UR # Urdu,0.092063725,good;great;young;old;new;famous;real;true;creative;top,famous;great;young;old;skilled;talented;new;popular;creative;professional
chef,Human Roles,GA # Irish,VI # Vietnamese,0.09339899,good;great;young;old;new;famous;real;true;creative;top,young;old;great;famous;talented;new;professional;skilled;creative;local
chef,Human Roles,GA # Irish,ZH # Mandarin,0.073298275,good;great;young;old;new;famous;real;true;creative;top,great;famous;young;old;new;talented;skilled;local;top;creative
chef,Human Roles,HE # Hebrew,HI # Hindi,0.03260714,great;famous;young;old;new;real;talented;local;creative;good,great;famous;young;old;new;talented;local;popular;creative;skilled
chef,Human Roles,HE # Hebrew,IT # Italian,0.032734394,great;famous;young;old;new;real;talented;local;creative;good,famous;great;young;old;talented;professional;new;creative;local;top
chef,Human Roles,HE # Hebrew,JA # Japanese,0.018106401,great;famous;young;old;new;real;talented;local;creative;good,young;old;great;famous;new;top;local;good;creative;talented
chef,Human Roles,HE # Hebrew,KO # Korean,0.055083454,great;famous;young;old;new;real;talented;local;creative;good,famous;great;young;old;talented;professional;new;top;skilled;creative
chef,Human Roles,HE # Hebrew,LV # Latvian,0.014275253,great;famous;young;old;new;real;talented;local;creative;good,good;great;young;old;famous;new;talented;local;professional;creative
chef,Human Roles,HE # Hebrew,PL # Polish,0.032380283,great;famous;young;old;new;real;talented;local;creative;good,good;great;young;old;famous;new;talented;creative;popular;skilled
chef,Human Roles,HE # Hebrew,PS # Pashto,0.018106401,great;famous;young;old;new;real;talented;local;creative;good,great;famous;young;old;good;new;talented;top;local;creative
chef,Human Roles,HE # Hebrew,PT # Portuguese,0.03260714,great;famous;young;old;new;real;talented;local;creative;good,young;old;great;famous;new;talented;local;popular;creative;skilled
chef,Human Roles,HE # Hebrew,RU # Russian,0.014661074,great;famous;young;old;new;real;talented;local;creative;good,good;great;young;old;famous;new;real;talented;creative;skilled
chef,Human Roles,HE # Hebrew,SQ # Albanian,0.055083454,great;famous;young;old;new;real;talented;local;creative;good,famous;great;young;old;talented;professional;creative;new;top;skilled
chef,Human Roles,HE # Hebrew,SW # Swahili,0.032734394,great;famous;young;old;new;real;talented;local;creative;good,young;old;great;famous;talented;new;professional;top;local;creative
chef,Human Roles,HE # Hebrew,TH # Thai,0.014661074,great;famous;young;old;new;real;talented;local;creative;good,good;great;young;old;famous;new;talented;real;creative;skilled
chef,Human Roles,HE # Hebrew,TR # Turkish,0.032734394,great;famous;young;old;new;real;talented;local;creative;good,famous;great;young;old;talented;professional;new;creative;top;local
chef,Human Roles,HE # Hebrew,UR # Urdu,0.04918289,great;famous;young;old;new;real;talented;local;creative;good,famous;great;young;old;skilled;talented;new;popular;creative;professional
chef,Human Roles,HE # Hebrew,VI # Vietnamese,0.03678173,great;famous;young;old;new;real;talented;local;creative;good,young;old;great;famous;talented;new;professional;skilled;creative;local
chef,Human Roles,HE # Hebrew,ZH # Mandarin,0.03550911,great;famous;young;old;new;real;talented;local;creative;good,great;famous;young;old;new;talented;skilled;local;top;creative
chef,Human Roles,HI # Hindi,IT # Italian,0.020511985,great;famous;young;old;new;talented;local;popular;creative;skilled,famous;great;young;old;talented;professional;new;creative;local;top
