Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
gemini-2.0-flash,basic,0.0,AR # Arabic,B1,most frequent,Abstract Concepts,anger,big;bad;hot;strong;new;real;other;same;good;much
gemini-2.0-flash,basic,0.0,FR # French,Perfect,most frequent,Neutral Animals,dolphin,grey;playful;intelligent;wild;trained;bottlenose;common;rare;injured;leaping
gemini-2.0-flash,basic,0.0,FR # French,B1,most frequent,Neutral Animals,elephant,big;small;good;new;old;grey;long;strong;animal
gemini-2.0-flash,basic,0.0,FR # French,B2,most frequent,Neutral Animals,elephant,big;small;new;old;grey;good;bad;young;strong;heavy
gemini-2.0-flash,basic,0.0,FR # French,C1,most frequent,Neutral Animals,elephant,big;grey;old;young;wild;african;asian;strong;heavy;gentle
gemini-2.0-flash,basic,0.0,FR # French,C2,most frequent,Neutral Animals,elephant,African;big;grey;huge;large;old;strong;trained;wild;young
gemini-2.0-flash,basic,0.0,FR # French,Perfect,most frequent,Neutral Animals,elephant,big;grey;African;Asian;wild;trained;old;young;injured;trumpeting
gemini-2.0-flash,basic,0.0,FR # French,B1,most frequent,Neutral Animals,hamster,big;small;good;new;old;brown;long;pretty;nice;pet
gemini-2.0-flash,basic,0.0,FR # French,B2,most frequent,Neutral Animals,hamster,big;small;new;old;brown;good;bad;young;cute
gemini-2.0-flash,basic,0.0,FR # French,C1,most frequent,Neutral Animals,hamster,small;cute;brown;white;young;old;furry;playful;pet;tiny
gemini-2.0-flash,basic,0.0,FR # French,C2,most frequent,Neutral Animals,hamster,cute;fat;furry;golden;little;pet;small;tame;young;brown
gemini-2.0-flash,basic,0.0,FR # French,Perfect,most frequent,Neutral Animals,hamster,small;brown;white;cute;furry;pet;golden;dwarf;Syrian;playful
gemini-2.0-flash,basic,0.0,FR # French,B1,most frequent,Neutral Animals,monkey,big;small;good;new;old;brown;long;pretty;nice;animal
gemini-2.0-flash,basic,0.0,FR # French,B2,most frequent,Neutral Animals,monkey,big;small;new;old;brown;good;bad;young;funny
gemini-2.0-flash,basic,0.0,FR # French,C1,most frequent,Neutral Animals,monkey,small;cute;brown;black;young;old;playful;wild;trained;funny
gemini-2.0-flash,basic,0.0,FR # French,C2,most frequent,Neutral Animals,monkey,baby;chimpanzee;cute;little;playful;small;trained;wild;young;brown
gemini-2.0-flash,basic,0.0,FR # French,Perfect,most frequent,Neutral Animals,monkey,small;brown;playful;intelligent;wild;trained;baby;chimpanzee;gorilla;spider
gemini-2.0-flash,basic,0.0,FR # French,B1,most frequent,Neutral Animals,mouse,big;small;good;new;old;grey;long;pretty;nice;animal
gemini-2.0-flash,basic,0.0,FR # French,B2,most frequent,Neutral Animals,mouse,big;small;new;old;grey;good;bad;young;cute
gemini-2.0-flash,basic,0.0,FR # French,C1,most frequent,Neutral Animals,mouse,small;grey;brown;white;young;old;wild;pet;cute;tiny
gemini-2.0-flash,basic,0.0,FR # French,C2,most frequent,Neutral Animals,mouse,brown;cute;grey;little;small;squeaky;tiny;wild;white;young
gemini-2.0-flash,basic,0.0,FR # French,Perfect,most frequent,Neutral Animals,mouse,small;grey;white;wild;domestic;pet;field;house;squeaky;timid
gemini-2.0-flash,basic,0.0,FR # French,B1,most frequent,Neutral Animals,peacock,big;small;good;new;old;pretty;long;colorful;nice;bird
gemini-2.0-flash,basic,0.0,FR # French,B2,most frequent,Neutral Animals,peacock,big;small;new;old;colorful;good;bad;young;beautiful
gemini-2.0-flash,basic,0.0,FR # French,C1,most frequent,Neutral Animals,peacock,beautiful;colorful;big;small;young;old;proud;exotic;male;female
gemini-2.0-flash,basic,0.0,FR # French,C2,most frequent,Neutral Animals,peacock,beautiful;blue;colorful;exotic;large;magnificent;proud;vibrant;wild;young
gemini-2.0-flash,basic,0.0,FR # French,Perfect,most frequent,Neutral Animals,peacock,colorful;beautiful;large;male;female;Indian;green;blue;strutting;displaying
gemini-2.0-flash,basic,0.0,FR # French,B1,most frequent,Neutral Animals,rabbit,big;small;good;new;old;white;brown;long;pretty;nice
gemini-2.0-flash,basic,0.0,FR # French,B2,most frequent,Neutral Animals,rabbit,big;small;new;old;white;good;bad;young;cute
gemini-2.0-flash,basic,0.0,FR # French,C1,most frequent,Neutral Animals,rabbit,small;cute;white;brown;black;young;old;wild;pet;fluffy;long-eared
gemini-2.0-flash,basic,0.0,FR # French,C2,most frequent,Neutral Animals,rabbit,baby;brown;cute;fluffy;little;pet;small;tame;white
gemini-2.0-flash,basic,0.0,FR # French,Perfect,most frequent,Neutral Animals,rabbit,small;white;brown;wild;domestic;pet;fluffy;long-eared;hopping;timid
gemini-2.0-flash,basic,0.0,FR # French,B1,most frequent,Neutral Animals,shark,big;small;good;new;old;grey;long;strong;dangerous;sea
gemini-2.0-flash,basic,0.0,FR # French,B2,most frequent,Neutral Animals,shark,big;small;new;old;grey;good;bad;young;dangerous
gemini-2.0-flash,basic,0.0,FR # French,C1,most frequent,Neutral Animals,shark,big;dangerous;grey;white;old;young;wild;great;hammerhead;tiger
gemini-2.0-flash,basic,0.0,FR # French,C2,most frequent,Neutral Animals,shark,dangerous;great;hammerhead;large;small;tiger;white;wild;predatory;aggressive
gemini-2.0-flash,basic,0.0,FR # French,Perfect,most frequent,Neutral Animals,shark,big;grey;dangerous;great;white;hammerhead;tiger;reef;swimming;lurking
gemini-2.0-flash,basic,0.0,FR # French,B1,most frequent,Neutral Animals,snake,big;small;good;new;old;long;green;dangerous;animal;bad
gemini-2.0-flash,basic,0.0,FR # French,B2,most frequent,Neutral Animals,snake,big;small;new;old;green;good;bad;young;dangerous
gemini-2.0-flash,basic,0.0,FR # French,C1,most frequent,Neutral Animals,snake,long;short;green;brown;black;dangerous;poisonous;wild;pet;young
gemini-2.0-flash,basic,0.0,FR # French,C2,most frequent,Neutral Animals,snake,black;dangerous;green;long;poisonous;small;venomous;wild;yellow;brown
gemini-2.0-flash,basic,0.0,FR # French,Perfect,most frequent,Neutral Animals,snake,long;green;brown;poisonous;venomous;constrictor;python;cobra;grass;garden
gemini-2.0-flash,basic,0.0,FR # French,B1,most frequent,Neutral Animals,whale,big;small;good;new;old;grey;long;strong;sea;animal
gemini-2.0-flash,basic,0.0,FR # French,B2,most frequent,Neutral Animals,whale,big;small;new;old;grey;good;bad;young;huge
gemini-2.0-flash,basic,0.0,FR # French,C1,most frequent,Neutral Animals,whale,big;blue;grey;humpback;killer;young;old;wild;marine;endangered
gemini-2.0-flash,basic,0.0,FR # French,C2,most frequent,Neutral Animals,whale,blue;giant;humpback;large;orca;small;sperm;wild;baleen;grey
gemini-2.0-flash,basic,0.0,FR # French,Perfect,most frequent,Neutral Animals,whale,big;blue;grey;humpback;orca;baleen;toothed;migrating;singing;breaching
gemini-2.0-flash,basic,0.0,FR # French,B1,most frequent,Places,city,big;small;good;new;old;long;important;modern;nice
gemini-2.0-flash,basic,0.0,FR # French,B2,most frequent,Places,city,big;small;new;old;good;bad;beautiful;ugly;modern;ancient
gemini-2.0-flash,basic,0.0,FR # French,C1,most frequent,Places,city,big;small;old;new;modern;ancient;capital;industrial;coastal;crowded
gemini-2.0-flash,basic,0.0,FR # French,C2,most frequent,Places,city,ancient;beautiful;big;bustling;capital;historic;large;modern;old;small
gemini-2.0-flash,basic,0.0,FR # French,Perfect,most frequent,Places,city,big;large;modern;ancient;capital;coastal;industrial;historic;bustling;sprawling
gemini-2.0-flash,basic,0.0,FR # French,B1,most frequent,Places,desert,big;small;good;new;old;hot;long;dry;sand;far
gemini-2.0-flash,basic,0.0,FR # French,B2,most frequent,Places,desert,big;small;new;old;hot;cold;dry;sandy;empty;dangerous
gemini-2.0-flash,basic,0.0,FR # French,C1,most frequent,Places,desert,hot;dry;sandy;big;small;vast;empty;arid;barren;rocky
gemini-2.0-flash,basic,0.0,FR # French,C2,most frequent,Places,desert,arid;barren;dry;endless;hot;large;sandy;scorching;vast;windy
gemini-2.0-flash,basic,0.0,FR # French,Perfect,most frequent,Places,desert,hot;dry;sandy;barren;vast;arid;empty;rocky;silent;desolate
gemini-2.0-flash,basic,0.0,FR # French,B1,most frequent,Places,forest,big;small;good;new;old;green;long;dark;trees;nice
gemini-2.0-flash,basic,0.0,FR # French,B2,most frequent,Places,forest,big;small;new;old;green;dark;dense;young;beautiful
gemini-2.0-flash,basic,0.0,FR # French,C1,most frequent,Places,forest,big;small;old;new;green;dark;dense;thick;wild;ancient
gemini-2.0-flash,basic,0.0,FR # French,C2,most frequent,Places,forest,ancient;dense;dark;deep;green;large;old;primeval;thick;vast
gemini-2.0-flash,basic,0.0,FR # French,Perfect,most frequent,Places,forest,green;dense;dark;old;large;ancient;tropical;temperate;pine;deciduous
gemini-2.0-flash,basic,0.0,FR # French,B1,most frequent,Places,island,big;small;good;new;old;long;pretty;nice;far;sea
gemini-2.0-flash,basic,0.0,FR # French,B2,most frequent,Places,island,big;small;new;old;green;beautiful;tropical;deserted;populated;volcanic
gemini-2.0-flash,basic,0.0,FR # French,C1,most frequent,Places,island,big;small;tropical;deserted;volcanic;inhabited;beautiful;green;remote;pacific
gemini-2.0-flash,basic,0.0,FR # French,C2,most frequent,Places,island,beautiful;deserted;large;remote;small;tropical;volcanic;uninhabited;windy;green
gemini-2.0-flash,basic,0.0,FR # French,Perfect,most frequent,Places,island,small;tropical;deserted;volcanic;remote;beautiful;green;rocky;sandy;inhabited
gemini-2.0-flash,basic,0.0,FR # French,B1,most frequent,Places,lake,big;small;good;new;old;long;pretty;nice;water;blue
gemini-2.0-flash,basic,0.0,FR # French,B2,most frequent,Places,lake,big;small;new;old;blue;deep;shallow;clear;dirty;beautiful
gemini-2.0-flash,basic,0.0,FR # French,C1,most frequent,Places,lake,big;small;deep;shallow;clear;blue;fresh;salt;frozen;beautiful
gemini-2.0-flash,basic,0.0,FR # French,C2,most frequent,Places,lake,beautiful;clear;deep;large;mountain;natural;peaceful;shallow;small;still
gemini-2.0-flash,basic,0.0,FR # French,Perfect,most frequent,Places,lake,large;deep;clear;blue;fresh;water;frozen;calm;still;scenic
gemini-2.0-flash,basic,0.0,FR # French,B1,most frequent,Places,mountain,big;small;good;new;old;high;long;hard;cold;far
gemini-2.0-flash,basic,0.0,FR # French,B2,most frequent,Places,mountain,big;small;new;old;high;low;green;rocky;snowy;dangerous
gemini-2.0-flash,basic,0.0,FR # French,C1,most frequent,Places,mountain,big;small;high;low;old;new;green;rocky;snow-capped;dangerous
gemini-2.0-flash,basic,0.0,FR # French,C2,most frequent,Places,mountain,high;huge;large;majestic;rocky;snow-capped;steep;tall;towering;volcanic
gemini-2.0-flash,basic,0.0,FR # French,Perfect,most frequent,Places,mountain,high;tall;snow;capped;rocky;green;steep;majestic;distant;volcanic
gemini-2.0-flash,basic,0.0,FR # French,B1,most frequent,Places,ocean,big;small;good;new;old;long;deep;blue;water;far
gemini-2.0-flash,basic,0.0,FR # French,B2,most frequent,Places,ocean,big;small;new;old;blue;deep;salty;cold;warm;dangerous
gemini-2.0-flash,basic,0.0,FR # French,C1,most frequent,Places,ocean,big;deep;blue;cold;warm;salty;vast;pacific;atlantic;indian
gemini-2.0-flash,basic,0.0,FR # French,C2,most frequent,Places,ocean,deep;vast;blue;cold;endless;large;open;rough;stormy;warm
gemini-2.0-flash,basic,0.0,FR # French,Perfect,most frequent,Places,ocean,deep;blue;vast;cold;warm;salty;turbulent;calm;pacific;atlantic
gemini-2.0-flash,basic,0.0,FR # French,B1,most frequent,Places,plain,big;small;good;new;old;long;green;flat;far;nice
gemini-2.0-flash,basic,0.0,FR # French,B2,most frequent,Places,plain,big;small;new;old;green;flat;empty;wide;open;grassy
gemini-2.0-flash,basic,0.0,FR # French,C1,most frequent,Places,plain,big;small;flat;open;green;grassy;empty;vast;fertile;arid
gemini-2.0-flash,basic,0.0,FR # French,C2,most frequent,Places,plain,flat;grassy;large;open;rolling;vast;fertile;empty;treeless;windy
gemini-2.0-flash,basic,0.0,FR # French,Perfect,most frequent,Places,plain,flat;open;grassy;wide;vast;empty;rolling;fertile;arid;treeless
gemini-2.0-flash,basic,0.0,FR # French,B1,most frequent,Places,plateau,big;small;good;new;old;high;long;flat;far;nice
gemini-2.0-flash,basic,0.0,FR # French,B2,most frequent,Places,plateau,big;small;new;old;high;flat;green;rocky;dry;windy
gemini-2.0-flash,basic,0.0,FR # French,C1,most frequent,Places,plateau,high;flat;big;small;rocky;arid;barren;elevated;vast;isolated
gemini-2.0-flash,basic,0.0,FR # French,C2,most frequent,Places,plateau,high;large;rocky;vast;arid;flat;elevated;windswept;barren;isolated
gemini-2.0-flash,basic,0.0,FR # French,Perfect,most frequent,Places,plateau,high;flat;arid;rocky;vast;elevated;windswept;barren;isolated;tableland
gemini-2.0-flash,basic,0.0,FR # French,B1,most frequent,Places,river,big;small;good;new;old;long;deep;blue;water;far
gemini-2.0-flash,basic,0.0,FR # French,B2,most frequent,Places,river,big;small;new;old;blue;long;short;deep;shallow;fast
gemini-2.0-flash,basic,0.0,FR # French,C1,most frequent,Places,river,big;small;long;short;deep;shallow;wide;narrow;fast;slow
gemini-2.0-flash,basic,0.0,FR # French,C2,most frequent,Places,river,deep;fast-flowing;long;major;meandering;mighty;narrow;navigable;shallow;wide
gemini-2.0-flash,basic,0.0,FR # French,Perfect,most frequent,Places,river,long;wide;deep;fast;flowing;slow;muddy;clear;winding;navigable
gemini-2.0-flash,basic,0.0,FR # French,B1,most frequent,Places,valley,big;small;good;new;old;long;green;pretty;nice;far
gemini-2.0-flash,basic,0.0,FR # French,B2,most frequent,Places,valley,big;small;new;old;green;deep;wide;narrow;beautiful;fertile
gemini-2.0-flash,basic,0.0,FR # French,C1,most frequent,Places,valley,big;small;green;deep;wide;narrow;fertile;beautiful;hidden;peaceful
gemini-2.0-flash,basic,0.0,FR # French,C2,most frequent,Places,valley,beautiful;deep;fertile;green;narrow;peaceful;remote;sheltered;steep;wide
gemini-2.0-flash,basic,0.0,FR # French,Perfect,most frequent,Places,valley,green;deep;wide;narrow;fertile;scenic;hidden;peaceful;rolling;river
gemini-2.0-flash,basic,0.0,FR # French,B1,most frequent,Places,village,big;small;good;new;old;long;pretty;nice;far
gemini-2.0-flash,basic,0.0,FR # French,B2,most frequent,Places,village,big;small;new;old;quiet;peaceful;beautiful;simple
gemini-2.0-flash,basic,0.0,FR # French,C1,most frequent,Places,village,small;quiet;old;new;rural;peaceful;traditional;remote;beautiful;friendly
gemini-2.0-flash,basic,0.0,FR # French,C2,most frequent,Places,village,charming;isolated;old;peaceful;picturesque;quiet;remote;small;traditional;tiny
gemini-2.0-flash,basic,0.0,FR # French,Perfect,most frequent,Places,village,small;quiet;rural;peaceful;traditional;old;historic;charming;remote;picturesque
gemini-2.0-flash,basic,0.0,FR # French,B1,most frequent,Plants,cactus,big;small;good;new;old;green;long;hard;desert;dangerous
gemini-2.0-flash,basic,0.0,FR # French,B2,most frequent,Plants,cactus,big;small;new;old;green;prickly;tall;short;desert;dangerous
gemini-2.0-flash,basic,0.0,FR # French,C1,most frequent,Plants,cactus,big;small;green;tall;short;prickly;desert;thorny;flowering;old
gemini-2.0-flash,basic,0.0,FR # French,C2,most frequent,Plants,cactus,desert;flowering;large;prickly;small;spiky;tall;thorny;green;old
gemini-2.0-flash,basic,0.0,FR # French,Perfect,most frequent,Plants,cactus,green;tall;short;prickly;desert;flowering;spiny;saguaro;barrel;prickly pear
gemini-2.0-flash,basic,0.0,FR # French,B1,most frequent,Plants,eggplant,big;small;good;new;old;purple;long;hard;vegetable;nice
gemini-2.0-flash,basic,0.0,FR # French,B2,most frequent,Plants,eggplant,big;small;new;old;purple;good;bad;fresh;cooked;raw
gemini-2.0-flash,basic,0.0,FR # French,C1,most frequent,Plants,eggplant,big;small;purple;long;short;fresh;cooked;raw;ripe;organic
gemini-2.0-flash,basic,0.0,FR # French,C2,most frequent,Plants,eggplant,fresh;large;long;organic;purple;ripe;small;tender;young;cooked
gemini-2.0-flash,basic,0.0,FR # French,Perfect,most frequent,Plants,eggplant,purple;long;round;fresh;cooked;grilled;fried;stuffed;roasted;sliced
gemini-2.0-flash,basic,0.0,FR # French,B1,most frequent,Plants,flower,big;small;good;new;old;red;white;pretty;nice;long
gemini-2.0-flash,basic,0.0,FR # French,B2,most frequent,Plants,flower,big;small;new;old;red;white;yellow;beautiful;fragrant;colorful
gemini-2.0-flash,basic,0.0,FR # French,C1,most frequent,Plants,flower,big;small;colorful;beautiful;fragrant;fresh;wild;garden;summer;spring
gemini-2.0-flash,basic,0.0,FR # French,C2,most frequent,Plants,flower,beautiful;bright;colorful;delicate;fragrant;fresh;large;small;vibrant;wild
gemini-2.0-flash,basic,0.0,FR # French,Perfect,most frequent,Plants,flower,beautiful;colorful;fragrant;fresh;wild;garden;blooming;delicate;small;large
gemini-2.0-flash,basic,0.0,FR # French,B1,most frequent,Plants,grass,big;small;good;new;old;green;long;short;nice;soft
gemini-2.0-flash,basic,0.0,FR # French,B2,most frequent,Plants,grass,big;small;new;old;green;long;short;wet;dry;soft
gemini-2.0-flash,basic,0.0,FR # French,C1,most frequent,Plants,grass,green;long;short;dry;wet;fresh;artificial;wild;lawn;thick
gemini-2.0-flash,basic,0.0,FR # French,C2,most frequent,Plants,grass,green;long;lush;short;soft;thick;tall;dry;wet;wild
gemini-2.0-flash,basic,0.0,FR # French,Perfect,most frequent,Plants,grass,green;long;short;wet;dry;thick;thin;wild;lawn;artificial
gemini-2.0-flash,basic,0.0,FR # French,B1,most frequent,Plants,lettuce,big;small;good;new;old;green;long;fresh;vegetable;nice
gemini-2.0-flash,basic,0.0,FR # French,B2,most frequent,Plants,lettuce,big;small;new;old;green;fresh;good;bad;crisp;soft
